array_row_idx,clip_id,label,split
1699,attempt_id486,1,validation
1700,attempt_id487,1,test
1701,attempt_id49,1,train
1702,attempt_id490,1,train
1703,attempt_id492,1,train
1704,attempt_id493,1,train
1705,attempt_id494,1,validation
1706,attempt_id495,1,train
1707,attempt_id496,1,test
1708,attempt_id498,1,validation
1709,attempt_id499,1,train
1710,attempt_id5,1,train
1711,attempt_id500,1,train
1712,attempt_id501,1,test
1713,attempt_id502,1,test
1714,attempt_id503,1,train
1715,attempt_id504,1,train
1716,attempt_id505,1,train
1717,attempt_id507,1,test
1718,attempt_id508,1,validation
1719,attempt_id509,1,validation
1720,attempt_id510,1,train
1721,attempt_id512,1,validation
1722,attempt_id514,1,train
1723,attempt_id516,1,train
1724,attempt_id517,1,train
1725,attempt_id518,1,test
1726,attempt_id52,1,train
1727,attempt_id520,1,train
1728,attempt_id521,1,train
1729,attempt_id524,1,validation
1730,attempt_id525,1,train
1731,attempt_id526,1,train
1732,attempt_id527,1,train
1733,attempt_id528,1,validation
1734,attempt_id529,1,train
1735,attempt_id53,1,train
1736,attempt_id530,1,train
1737,attempt_id532,1,train
1738,attempt_id535,1,validation
1739,attempt_id537,1,train
1740,attempt_id538,1,train
1741,attempt_id539,1,train
1742,attempt_id54,1,validation
1743,attempt_id540,1,train
1744,attempt_id541,1,train
1745,attempt_id546,1,train
1746,attempt_id547,1,test
1747,attempt_id549,1,train
1748,attempt_id55,1,validation
1749,attempt_id550,1,train
1750,attempt_id551,1,train
1751,attempt_id552,1,train
1752,attempt_id553,1,train
1753,attempt_id554,1,test
1754,attempt_id555,1,train
1755,attempt_id556,1,test
1756,attempt_id557,1,train
1757,attempt_id558,1,train
1758,attempt_id559,1,train
1759,attempt_id56,1,train
1760,attempt_id560,1,train
1761,attempt_id561,1,train
1762,attempt_id562,1,train
1763,attempt_id563,1,train
1764,attempt_id565,1,train
1765,attempt_id566,1,validation
1766,attempt_id567,1,test
1767,attempt_id568,1,train
1768,attempt_id569,1,train
1769,attempt_id57,1,test
1770,attempt_id570,1,train
1771,attempt_id571,1,train
1772,attempt_id572,1,train
1773,attempt_id573,1,train
1774,attempt_id574,1,train
1775,attempt_id575,1,train
1776,attempt_id576,1,train
1777,attempt_id577,1,train
1778,attempt_id578,1,validation
1779,attempt_id579,1,train
1780,attempt_id58,1,train
1781,attempt_id581,1,train
1782,attempt_id582,1,train
1783,attempt_id583,1,train
1784,attempt_id584,1,validation
1785,attempt_id585,1,train
1786,attempt_id586,1,test
1787,attempt_id587,1,train
1788,attempt_id588,1,test
1789,attempt_id589,1,train
1790,attempt_id59,1,train
1791,attempt_id590,1,train
1792,attempt_id591,1,train
1793,attempt_id592,1,train
1794,attempt_id593,1,train
1795,attempt_id595,1,train
1796,attempt_id596,1,train
1797,attempt_id597,1,train
1798,attempt_id598,1,train
1799,attempt_id6,1,train
1800,attempt_id60,1,train
1801,attempt_id600,1,train
1802,attempt_id601,1,train
1803,attempt_id602,1,test
1804,attempt_id604,1,train
1805,attempt_id605,1,test
1806,attempt_id606,1,train
1807,attempt_id607,1,train
1808,attempt_id608,1,validation
1809,attempt_id609,1,train
1810,attempt_id61,1,train
1811,attempt_id610,1,train
1812,attempt_id612,1,train
1813,attempt_id614,1,train
1814,attempt_id618,1,train
1815,attempt_id620,1,test
1816,attempt_id623,1,train
1817,attempt_id624,1,train
1818,attempt_id625,1,test
1819,attempt_id626,1,train
1820,attempt_id627,1,train
1821,attempt_id628,1,validation
1822,attempt_id629,1,train
1823,attempt_id63,1,train
1824,attempt_id630,1,train
1825,attempt_id632,1,train
1826,attempt_id633,1,train
1827,attempt_id634,1,train
1828,attempt_id635,1,train
1829,attempt_id636,1,validation
1830,attempt_id637,1,train
1831,attempt_id638,1,train
1832,attempt_id639,1,train
1833,attempt_id640,1,train
1834,attempt_id641,1,train
1835,attempt_id643,1,train
1836,attempt_id644,1,train
1837,attempt_id645,1,train
1838,attempt_id646,1,train
1839,attempt_id647,1,validation
1840,attempt_id648,1,train
1841,attempt_id649,1,train
1842,attempt_id65,1,train
1843,attempt_id650,1,test
1844,attempt_id651,1,train
1845,attempt_id652,1,train
1846,attempt_id653,1,train
1847,attempt_id654,1,train
1848,attempt_id655,1,train
1849,attempt_id656,1,train
1850,attempt_id657,1,train
1851,attempt_id658,1,train
1852,attempt_id659,1,test
1853,attempt_id66,1,train
1854,attempt_id660,1,train
1855,attempt_id661,1,train
1856,attempt_id663,1,train
1857,attempt_id664,1,train
1858,attempt_id665,1,train
1859,attempt_id666,1,train
1860,attempt_id668,1,train
1861,attempt_id669,1,train
1862,attempt_id67,1,train
1863,attempt_id671,1,train
1864,attempt_id672,1,train
1865,attempt_id673,1,train
1866,attempt_id674,1,test
1867,attempt_id675,1,train
1868,attempt_id677,1,train
1869,attempt_id678,1,train
1870,attempt_id679,1,train
1871,attempt_id68,1,train
1872,attempt_id680,1,train
1873,attempt_id681,1,train
1874,attempt_id682,1,train
1875,attempt_id683,1,train
1876,attempt_id684,1,train
1877,attempt_id685,1,train
1878,attempt_id686,1,train
1879,attempt_id688,1,validation
1880,attempt_id69,1,train
1881,attempt_id690,1,train
1882,attempt_id691,1,validation
1883,attempt_id692,1,train
1884,attempt_id693,1,train
1885,attempt_id694,1,train
1886,attempt_id695,1,validation
1887,attempt_id696,1,train
1888,attempt_id7,1,train
1889,attempt_id70,1,train
1890,attempt_id700,1,train
1891,attempt_id701,1,train
1892,attempt_id702,1,train
1893,attempt_id703,1,train
1894,attempt_id705,1,train
1895,attempt_id708,1,validation
1896,attempt_id709,1,train
1897,attempt_id71,1,train
1898,attempt_id711,1,train
1899,attempt_id712,1,train
1900,attempt_id713,1,train
1901,attempt_id714,1,train
1902,attempt_id715,1,train
1903,attempt_id716,1,train
1904,attempt_id717,1,train
1905,attempt_id718,1,test
1906,attempt_id719,1,test
1907,attempt_id72,1,train
1908,attempt_id720,1,train
1909,attempt_id722,1,train
1910,attempt_id723,1,validation
1911,attempt_id724,1,train
1912,attempt_id725,1,train
1913,attempt_id726,1,train
1914,attempt_id728,1,train
1915,attempt_id729,1,train
1916,attempt_id73,1,validation
1917,attempt_id730,1,train
1918,attempt_id731,1,train
1919,attempt_id732,1,train
1920,attempt_id733,1,train
1921,attempt_id734,1,train
1922,attempt_id735,1,train
1923,attempt_id736,1,train
1924,attempt_id738,1,train
1925,attempt_id739,1,train
1926,attempt_id740,1,test
1927,attempt_id741,1,train
1928,attempt_id742,1,train
1929,attempt_id743,1,train
1930,attempt_id744,1,validation
1931,attempt_id745,1,train
1932,attempt_id746,1,train
1933,attempt_id747,1,train
1934,attempt_id748,1,train
1935,attempt_id749,1,validation
1936,attempt_id75,1,train
1937,attempt_id750,1,train
1938,attempt_id751,1,train
1939,attempt_id752,1,train
1940,attempt_id753,1,train
1941,attempt_id754,1,train
1942,attempt_id755,1,train
1943,attempt_id756,1,train
1944,attempt_id757,1,train
1945,attempt_id759,1,train
1946,attempt_id76,1,train
1947,attempt_id760,1,train
1948,attempt_id761,1,train
1949,attempt_id762,1,train
1950,attempt_id763,1,train
1951,attempt_id765,1,train
1952,attempt_id766,1,train
1953,attempt_id767,1,test
1954,attempt_id768,1,train
1955,attempt_id769,1,train
1956,attempt_id77,1,train
1957,attempt_id770,1,test
1958,attempt_id771,1,train
1959,attempt_id772,1,train
1960,attempt_id773,1,validation
1961,attempt_id774,1,train
1962,attempt_id775,1,validation
1963,attempt_id776,1,train
1964,attempt_id779,1,test
1965,attempt_id78,1,train
1966,attempt_id782,1,test
1967,attempt_id783,1,train
1968,attempt_id784,1,train
1969,attempt_id785,1,test
1970,attempt_id786,1,train
1971,attempt_id788,1,train
1972,attempt_id789,1,train
1973,attempt_id790,1,validation
1974,attempt_id792,1,test
1975,attempt_id793,1,train
1976,attempt_id794,1,train
1977,attempt_id795,1,train
1978,attempt_id796,1,train
1979,attempt_id797,1,train
1980,attempt_id798,1,train
1981,attempt_id799,1,train
1982,attempt_id8,1,test
1983,attempt_id80,1,train
1984,attempt_id800,1,train
1985,attempt_id802,1,train
1986,attempt_id803,1,train
1987,attempt_id804,1,train
1988,attempt_id805,1,train
1989,attempt_id806,1,train
1990,attempt_id807,1,train
1991,attempt_id808,1,validation
1992,attempt_id809,1,train
1993,attempt_id81,1,train
1994,attempt_id810,1,train
1995,attempt_id811,1,train
1996,attempt_id812,1,train
1997,attempt_id813,1,test
1998,attempt_id814,1,train
1999,attempt_id815,1,test
2000,attempt_id816,1,train
2001,attempt_id817,1,train
2002,attempt_id818,1,train
2003,attempt_id819,1,train
2004,attempt_id82,1,train
2005,attempt_id820,1,train
2006,attempt_id821,1,validation
2007,attempt_id822,1,train
2008,attempt_id823,1,train
2009,attempt_id825,1,test
2010,attempt_id826,1,train
2011,attempt_id827,1,train
2012,attempt_id828,1,train
2013,attempt_id829,1,train
2014,attempt_id83,1,train
2015,attempt_id830,1,train
2016,attempt_id831,1,train
2017,attempt_id832,1,validation
2018,attempt_id833,1,train
2019,attempt_id834,1,train
2020,attempt_id836,1,train
2021,attempt_id837,1,train
2022,attempt_id838,1,train
2023,attempt_id84,1,train
2024,attempt_id843,1,test
2025,attempt_id849,1,validation
2026,attempt_id851,1,train
2027,attempt_id852,1,train
2028,attempt_id853,1,train
2029,attempt_id854,1,train
2030,attempt_id855,1,train
2031,attempt_id856,1,train
2032,attempt_id857,1,train
2033,attempt_id858,1,train
2034,attempt_id859,1,train
2035,attempt_id860,1,train
2036,attempt_id861,1,train
2037,attempt_id862,1,train
2038,attempt_id863,1,validation
2039,attempt_id864,1,train
2040,attempt_id865,1,train
2041,attempt_id867,1,validation
2042,attempt_id868,1,train
2043,attempt_id869,1,train
2044,attempt_id87,1,train
2045,attempt_id870,1,train
2046,attempt_id871,1,train
2047,attempt_id872,1,train
2048,attempt_id873,1,train
2049,attempt_id874,1,validation
2050,attempt_id875,1,validation
2051,attempt_id876,1,train
2052,attempt_id877,1,train
2053,attempt_id878,1,train
2054,attempt_id879,1,test
2055,attempt_id88,1,train
2056,attempt_id880,1,train
2057,attempt_id881,1,train
2058,attempt_id882,1,train
2059,attempt_id883,1,validation
2060,attempt_id884,1,train
2061,attempt_id885,1,test
2062,attempt_id886,1,train
2063,attempt_id887,1,train
2064,attempt_id888,1,train
2065,attempt_id889,1,train
2066,attempt_id89,1,train
2067,attempt_id890,1,train
2068,attempt_id891,1,train
2069,attempt_id892,1,validation
2070,attempt_id893,1,train
2071,attempt_id894,1,train
2072,attempt_id895,1,train
2073,attempt_id896,1,train
2074,attempt_id897,1,train
2075,attempt_id898,1,train
2076,attempt_id899,1,test
2077,attempt_id9,1,train
2078,attempt_id90,1,validation
2079,attempt_id900,1,train
2080,attempt_id901,1,train
2081,attempt_id902,1,train
2082,attempt_id904,1,train
2083,attempt_id905,1,train
2084,attempt_id906,1,train
2085,attempt_id907,1,train
2086,attempt_id908,1,test
2087,attempt_id91,1,train
2088,attempt_id911,1,train
2089,attempt_id912,1,validation
2090,attempt_id913,1,test
2091,attempt_id914,1,train
2092,attempt_id915,1,train
2093,attempt_id916,1,train
2094,attempt_id918,1,test
2095,attempt_id919,1,train
2096,attempt_id92,1,train
2097,attempt_id920,1,train
2098,attempt_id921,1,train
2099,attempt_id922,1,train
2100,attempt_id924,1,test
2101,attempt_id926,1,train
2102,attempt_id927,1,train
2103,attempt_id928,1,train
2104,attempt_id93,1,train
2105,attempt_id930,1,train
2106,attempt_id931,1,train
2107,attempt_id932,1,train
2108,attempt_id934,1,train
2109,attempt_id935,1,train
2110,attempt_id936,1,train
2111,attempt_id937,1,test
2112,attempt_id938,1,train
2113,attempt_id939,1,test
2114,attempt_id94,1,train
2115,attempt_id940,1,train
2116,attempt_id941,1,train
2117,attempt_id942,1,train
2118,attempt_id946,1,train
2119,attempt_id947,1,train
2120,attempt_id949,1,train
2121,attempt_id95,1,train
2122,attempt_id951,1,test
2123,attempt_id952,1,train
2124,attempt_id953,1,train
2125,attempt_id954,1,train
2126,attempt_id956,1,validation
2127,attempt_id957,1,train
2128,attempt_id958,1,validation
2129,attempt_id959,1,train
2130,attempt_id96,1,train
2131,attempt_id960,1,train
2132,attempt_id961,1,train
2133,attempt_id962,1,train
2134,attempt_id963,1,train
2135,attempt_id964,1,validation
2136,attempt_id965,1,train
2137,attempt_id966,1,train
2138,attempt_id967,1,test
2139,attempt_id968,1,validation
2140,attempt_id969,1,train
2141,attempt_id97,1,train
2142,attempt_id971,1,train
2143,attempt_id972,1,train
2144,attempt_id973,1,validation
2145,attempt_id974,1,train
2146,attempt_id976,1,train
2147,attempt_id977,1,train
2148,attempt_id978,1,train
2149,attempt_id98,1,validation
2150,attempt_id981,1,train
2151,attempt_id982,1,train
2152,attempt_id983,1,train
2153,attempt_id984,1,test
2154,attempt_id989,1,train
2155,attempt_id99,1,train
2156,attempt_id990,1,train
2157,attempt_id991,1,train
2158,attempt_id992,1,train
2159,attempt_id994,1,train
2160,attempt_id995,1,train
2161,attempt_id996,1,train
2162,attempt_id997,1,train
