clip_id,source_video_id,start_timestamp,end_timestamp
no_throw_clip_2014,source_video_0017,00:40:07,00:40:14
no_throw_clip_2015,source_video_0017,00:40:15,00:40:22
no_throw_clip_2016,source_video_0017,00:40:23,00:40:30
no_throw_clip_2017,source_video_0017,00:40:31,00:40:38
no_throw_clip_2018,source_video_0017,00:40:39,00:40:46
no_throw_clip_2019,source_video_0017,00:40:47,00:40:54
no_throw_clip_2020,source_video_0017,00:40:55,00:41:02
no_throw_clip_2021,source_video_0017,00:41:03,00:41:10
no_throw_clip_2022,source_video_0017,00:41:11,00:41:18
no_throw_clip_2023,source_video_0017,00:41:19,00:41:26
no_throw_clip_2024,source_video_0017,00:41:27,00:41:34
no_throw_clip_2025,source_video_0017,00:41:35,00:41:42
no_throw_clip_2026,source_video_0017,00:41:43,00:41:50
no_throw_clip_2027,source_video_0017,00:41:51,00:41:58
no_throw_clip_2028,source_video_0017,00:41:59,00:42:06
no_throw_clip_2029,source_video_0017,00:42:07,00:42:14
no_throw_clip_2030,source_video_0017,00:42:15,00:42:22
no_throw_clip_2031,source_video_0017,00:42:23,00:42:30
no_throw_clip_2032,source_video_0017,00:42:31,00:42:38
no_throw_clip_2033,source_video_0017,00:42:39,00:42:46
no_throw_clip_2034,source_video_0017,00:42:47,00:42:54
no_throw_clip_2035,source_video_0017,00:42:55,00:43:02
no_throw_clip_2036,source_video_0017,00:43:03,00:43:10
no_throw_clip_2037,source_video_0017,00:43:11,00:43:18
no_throw_clip_2038,source_video_0017,00:43:19,00:43:26
no_throw_clip_2039,source_video_0017,00:43:27,00:43:34
no_throw_clip_2040,source_video_0017,00:43:35,00:43:42
no_throw_clip_2041,source_video_0017,00:43:43,00:43:50
no_throw_clip_2042,source_video_0017,00:43:51,00:43:58
no_throw_clip_2043,source_video_0017,00:43:59,00:44:06
no_throw_clip_2044,source_video_0017,00:44:07,00:44:14
no_throw_clip_2045,source_video_0017,00:44:15,00:44:22
no_throw_clip_2046,source_video_0017,00:44:23,00:44:30
no_throw_clip_2047,source_video_0017,00:44:31,00:44:38
no_throw_clip_2048,source_video_0018,00:00:00,00:00:07
no_throw_clip_2049,source_video_0018,00:00:08,00:00:15
no_throw_clip_2050,source_video_0018,00:00:16,00:00:23
no_throw_clip_2051,source_video_0018,00:00:24,00:00:31
no_throw_clip_2052,source_video_0018,00:00:32,00:00:39
no_throw_clip_2053,source_video_0018,00:00:40,00:00:47
no_throw_clip_2054,source_video_0018,00:00:48,00:00:55
no_throw_clip_2055,source_video_0018,00:00:56,00:01:03
no_throw_clip_2056,source_video_0018,00:01:04,00:01:11
no_throw_clip_2057,source_video_0018,00:01:25,00:01:32
no_throw_clip_2058,source_video_0018,00:01:49,00:01:56
no_throw_clip_2059,source_video_0018,00:01:57,00:02:04
no_throw_clip_2060,source_video_0018,00:02:05,00:02:12
no_throw_clip_2061,source_video_0018,00:02:25,00:02:32
no_throw_clip_2062,source_video_0018,00:02:33,00:02:40
no_throw_clip_2063,source_video_0018,00:02:41,00:02:48
no_throw_clip_2064,source_video_0018,00:03:07,00:03:14
no_throw_clip_2065,source_video_0018,00:03:15,00:03:22
no_throw_clip_2066,source_video_0018,00:03:36,00:03:43
no_throw_clip_2067,source_video_0018,00:03:44,00:03:51
no_throw_clip_2068,source_video_0018,00:03:52,00:03:59
no_throw_clip_2069,source_video_0018,00:04:00,00:04:07
no_throw_clip_2070,source_video_0018,00:04:08,00:04:15
no_throw_clip_2071,source_video_0018,00:04:16,00:04:23
no_throw_clip_2072,source_video_0018,00:04:24,00:04:31
no_throw_clip_2073,source_video_0018,00:04:50,00:04:57
no_throw_clip_2074,source_video_0018,00:04:58,00:05:05
no_throw_clip_2075,source_video_0018,00:05:06,00:05:13
no_throw_clip_2076,source_video_0018,00:05:42,00:05:49
no_throw_clip_2077,source_video_0018,00:05:50,00:05:57
no_throw_clip_2078,source_video_0018,00:05:58,00:06:05
no_throw_clip_2079,source_video_0018,00:06:06,00:06:13
no_throw_clip_2080,source_video_0018,00:06:14,00:06:21
no_throw_clip_2081,source_video_0018,00:06:35,00:06:42
no_throw_clip_2082,source_video_0018,00:06:43,00:06:50
no_throw_clip_2083,source_video_0018,00:07:08,00:07:15
no_throw_clip_2084,source_video_0018,00:07:16,00:07:23
no_throw_clip_2085,source_video_0018,00:07:24,00:07:31
no_throw_clip_2086,source_video_0018,00:07:32,00:07:39
no_throw_clip_2087,source_video_0018,00:07:40,00:07:47
no_throw_clip_2088,source_video_0018,00:07:48,00:07:55
no_throw_clip_2089,source_video_0018,00:08:14,00:08:21
no_throw_clip_2090,source_video_0018,00:08:22,00:08:29
no_throw_clip_2091,source_video_0018,00:08:30,00:08:37
no_throw_clip_2092,source_video_0018,00:08:38,00:08:45
no_throw_clip_2093,source_video_0018,00:09:00,00:09:07
no_throw_clip_2094,source_video_0018,00:09:08,00:09:15
no_throw_clip_2095,source_video_0018,00:09:16,00:09:23
no_throw_clip_2096,source_video_0018,00:09:24,00:09:31
no_throw_clip_2097,source_video_0018,00:09:50,00:09:57
no_throw_clip_2098,source_video_0018,00:09:58,00:10:05
no_throw_clip_2099,source_video_0018,00:10:21,00:10:28
no_throw_clip_2100,source_video_0018,00:10:29,00:10:36
no_throw_clip_2101,source_video_0018,00:10:37,00:10:44
no_throw_clip_2102,source_video_0018,00:10:59,00:11:06
no_throw_clip_2103,source_video_0018,00:11:21,00:11:28
no_throw_clip_2104,source_video_0018,00:11:29,00:11:36
no_throw_clip_2105,source_video_0018,00:11:52,00:11:59
no_throw_clip_2106,source_video_0018,00:12:00,00:12:07
no_throw_clip_2107,source_video_0018,00:12:08,00:12:15
no_throw_clip_2108,source_video_0018,00:12:16,00:12:23
no_throw_clip_2109,source_video_0018,00:12:24,00:12:31
no_throw_clip_2110,source_video_0018,00:12:32,00:12:39
no_throw_clip_2111,source_video_0018,00:12:40,00:12:47
no_throw_clip_2112,source_video_0018,00:12:48,00:12:55
no_throw_clip_2113,source_video_0018,00:13:07,00:13:14
no_throw_clip_2114,source_video_0018,00:13:15,00:13:22
no_throw_clip_2115,source_video_0018,00:13:23,00:13:30
no_throw_clip_2116,source_video_0018,00:13:31,00:13:38
no_throw_clip_2117,source_video_0018,00:13:39,00:13:46
no_throw_clip_2118,source_video_0018,00:13:58,00:14:05
no_throw_clip_2119,source_video_0018,00:14:06,00:14:13
no_throw_clip_2120,source_video_0018,00:14:31,00:14:38
no_throw_clip_2121,source_video_0018,00:14:39,00:14:46
no_throw_clip_2122,source_video_0018,00:14:47,00:14:54
no_throw_clip_2123,source_video_0018,00:14:55,00:15:02
no_throw_clip_2124,source_video_0018,00:15:03,00:15:10
no_throw_clip_2125,source_video_0018,00:15:11,00:15:18
no_throw_clip_2126,source_video_0018,00:15:19,00:15:26
no_throw_clip_2127,source_video_0018,00:15:27,00:15:34
no_throw_clip_2128,source_video_0018,00:15:50,00:15:57
no_throw_clip_2129,source_video_0018,00:15:58,00:16:05
no_throw_clip_2130,source_video_0018,00:16:17,00:16:24
no_throw_clip_2131,source_video_0018,00:16:25,00:16:32
no_throw_clip_2132,source_video_0018,00:16:33,00:16:40
no_throw_clip_2133,source_video_0018,00:16:41,00:16:48
no_throw_clip_2134,source_video_0018,00:16:49,00:16:56
no_throw_clip_2135,source_video_0018,00:16:57,00:17:04
no_throw_clip_2136,source_video_0018,00:17:05,00:17:12
no_throw_clip_2137,source_video_0018,00:17:13,00:17:20
no_throw_clip_2138,source_video_0018,00:17:41,00:17:48
no_throw_clip_2139,source_video_0018,00:18:08,00:18:15
no_throw_clip_2140,source_video_0018,00:18:16,00:18:23
no_throw_clip_2141,source_video_0018,00:18:24,00:18:31
no_throw_clip_2142,source_video_0018,00:18:32,00:18:39
no_throw_clip_2143,source_video_0018,00:18:40,00:18:47
no_throw_clip_2144,source_video_0018,00:18:48,00:18:55
no_throw_clip_2145,source_video_0018,00:18:56,00:19:03
no_throw_clip_2146,source_video_0018,00:19:04,00:19:11
no_throw_clip_2147,source_video_0018,00:19:12,00:19:19
no_throw_clip_2148,source_video_0018,00:19:34,00:19:41
no_throw_clip_2149,source_video_0018,00:19:42,00:19:49
no_throw_clip_2150,source_video_0018,00:19:50,00:19:57
no_throw_clip_2151,source_video_0018,00:19:58,00:20:05
no_throw_clip_2152,source_video_0018,00:20:06,00:20:13
no_throw_clip_2153,source_video_0018,00:20:14,00:20:21
no_throw_clip_2154,source_video_0018,00:20:22,00:20:29
no_throw_clip_2155,source_video_0018,00:21:03,00:21:10
no_throw_clip_2156,source_video_0018,00:21:11,00:21:18
no_throw_clip_2157,source_video_0018,00:21:19,00:21:26
no_throw_clip_2158,source_video_0018,00:21:27,00:21:34
no_throw_clip_2159,source_video_0018,00:21:35,00:21:42
no_throw_clip_2160,source_video_0018,00:21:43,00:21:50
no_throw_clip_2161,source_video_0018,00:22:02,00:22:09
no_throw_clip_2162,source_video_0018,00:22:10,00:22:17
no_throw_clip_2163,source_video_0018,00:22:18,00:22:25
no_throw_clip_2164,source_video_0018,00:22:26,00:22:33
no_throw_clip_2165,source_video_0018,00:22:52,00:22:59
no_throw_clip_2166,source_video_0018,00:23:00,00:23:07
no_throw_clip_2167,source_video_0018,00:23:08,00:23:15
no_throw_clip_2168,source_video_0018,00:23:16,00:23:23
no_throw_clip_2169,source_video_0018,00:23:42,00:23:49
no_throw_clip_2170,source_video_0018,00:23:50,00:23:57
no_throw_clip_2171,source_video_0018,00:23:58,00:24:05
no_throw_clip_2172,source_video_0018,00:24:22,00:24:29
no_throw_clip_2173,source_video_0018,00:24:30,00:24:37
no_throw_clip_2174,source_video_0018,00:24:38,00:24:45
no_throw_clip_2175,source_video_0018,00:24:46,00:24:53
no_throw_clip_2176,source_video_0018,00:24:54,00:25:01
no_throw_clip_2177,source_video_0018,00:25:16,00:25:23
no_throw_clip_2178,source_video_0018,00:25:24,00:25:31
no_throw_clip_2179,source_video_0018,00:26:02,00:26:09
no_throw_clip_2180,source_video_0018,00:26:41,00:26:48
no_throw_clip_2181,source_video_0018,00:26:49,00:26:56
no_throw_clip_2182,source_video_0018,00:26:57,00:27:04
no_throw_clip_2183,source_video_0018,00:27:05,00:27:12
no_throw_clip_2184,source_video_0018,00:27:13,00:27:20
no_throw_clip_2185,source_video_0018,00:27:39,00:27:46
no_throw_clip_2186,source_video_0018,00:27:47,00:27:54
no_throw_clip_2187,source_video_0018,00:28:26,00:28:33
no_throw_clip_2188,source_video_0018,00:28:34,00:28:41
no_throw_clip_2189,source_video_0018,00:28:42,00:28:49
no_throw_clip_2190,source_video_0018,00:29:18,00:29:25
no_throw_clip_2191,source_video_0018,00:29:39,00:29:46
no_throw_clip_2192,source_video_0018,00:30:05,00:30:12
no_throw_clip_2193,source_video_0018,00:30:13,00:30:20
no_throw_clip_2194,source_video_0018,00:30:21,00:30:28
no_throw_clip_2195,source_video_0018,00:30:29,00:30:36
no_throw_clip_2196,source_video_0018,00:30:37,00:30:44
no_throw_clip_2197,source_video_0018,00:30:56,00:31:03
no_throw_clip_2198,source_video_0018,00:31:04,00:31:11
no_throw_clip_2199,source_video_0018,00:31:23,00:31:30
no_throw_clip_2200,source_video_0018,00:31:57,00:32:04
no_throw_clip_2201,source_video_0018,00:32:36,00:32:43
no_throw_clip_2202,source_video_0018,00:32:58,00:33:05
no_throw_clip_2203,source_video_0018,00:33:06,00:33:13
no_throw_clip_2204,source_video_0018,00:33:14,00:33:21
no_throw_clip_2205,source_video_0018,00:33:22,00:33:29
no_throw_clip_2206,source_video_0018,00:33:59,00:34:06
no_throw_clip_2207,source_video_0018,00:34:07,00:34:14
no_throw_clip_2208,source_video_0018,00:34:15,00:34:22
no_throw_clip_2209,source_video_0018,00:34:38,00:34:45
no_throw_clip_2210,source_video_0018,00:35:10,00:35:17
no_throw_clip_2211,source_video_0018,00:35:18,00:35:25
no_throw_clip_2212,source_video_0018,00:35:26,00:35:33
no_throw_clip_2213,source_video_0018,00:35:34,00:35:41
no_throw_clip_2214,source_video_0018,00:35:42,00:35:49
no_throw_clip_2215,source_video_0018,00:35:50,00:35:57
no_throw_clip_2216,source_video_0018,00:35:58,00:36:05
no_throw_clip_2217,source_video_0018,00:36:33,00:36:40
no_throw_clip_2218,source_video_0018,00:36:59,00:37:06
no_throw_clip_2219,source_video_0018,00:37:07,00:37:14
no_throw_clip_2220,source_video_0018,00:37:15,00:37:22
no_throw_clip_2221,source_video_0018,00:37:39,00:37:46
no_throw_clip_2222,source_video_0018,00:37:47,00:37:54
no_throw_clip_2223,source_video_0018,00:37:55,00:38:02
no_throw_clip_2224,source_video_0018,00:38:14,00:38:21
no_throw_clip_2225,source_video_0018,00:38:22,00:38:29
no_throw_clip_2226,source_video_0018,00:38:30,00:38:37
no_throw_clip_2227,source_video_0018,00:38:38,00:38:45
no_throw_clip_2228,source_video_0018,00:38:46,00:38:53
no_throw_clip_2229,source_video_0018,00:38:54,00:39:01
no_throw_clip_2230,source_video_0018,00:39:02,00:39:09
no_throw_clip_2231,source_video_0018,00:39:10,00:39:17
no_throw_clip_2232,source_video_0018,00:39:18,00:39:25
no_throw_clip_2233,source_video_0018,00:39:41,00:39:48
no_throw_clip_2234,source_video_0018,00:39:49,00:39:56
no_throw_clip_2235,source_video_0018,00:40:11,00:40:18
no_throw_clip_2236,source_video_0018,00:40:39,00:40:46
no_throw_clip_2237,source_video_0018,00:40:47,00:40:54
no_throw_clip_2238,source_video_0018,00:41:08,00:41:15
no_throw_clip_2239,source_video_0018,00:41:47,00:41:54
no_throw_clip_2240,source_video_0018,00:42:10,00:42:17
no_throw_clip_2241,source_video_0018,00:42:18,00:42:25
no_throw_clip_2242,source_video_0018,00:42:26,00:42:33
no_throw_clip_2243,source_video_0018,00:42:34,00:42:41
no_throw_clip_2244,source_video_0018,00:42:42,00:42:49
no_throw_clip_2245,source_video_0018,00:42:50,00:42:57
no_throw_clip_2246,source_video_0018,00:42:58,00:43:05
no_throw_clip_2247,source_video_0018,00:43:06,00:43:13
no_throw_clip_2248,source_video_0018,00:43:14,00:43:21
no_throw_clip_2249,source_video_0018,00:43:22,00:43:29
no_throw_clip_2250,source_video_0018,00:43:30,00:43:37
no_throw_clip_2251,source_video_0018,00:43:38,00:43:45
no_throw_clip_2252,source_video_0018,00:43:46,00:43:53
no_throw_clip_2253,source_video_0018,00:43:54,00:44:01
no_throw_clip_2254,source_video_0018,00:44:02,00:44:09
no_throw_clip_2255,source_video_0018,00:44:10,00:44:17
no_throw_clip_2256,source_video_0018,00:44:34,00:44:41
no_throw_clip_2257,source_video_0018,00:44:57,00:45:04
no_throw_clip_2258,source_video_0018,00:45:05,00:45:12
no_throw_clip_2259,source_video_0018,00:45:13,00:45:20
no_throw_clip_2260,source_video_0018,00:45:21,00:45:28
no_throw_clip_2261,source_video_0018,00:45:42,00:45:49
no_throw_clip_2262,source_video_0018,00:45:50,00:45:57
no_throw_clip_2263,source_video_0018,00:46:16,00:46:23
no_throw_clip_2264,source_video_0018,00:46:24,00:46:31
no_throw_clip_2265,source_video_0018,00:46:32,00:46:39
no_throw_clip_2266,source_video_0018,00:46:40,00:46:47
no_throw_clip_2267,source_video_0018,00:47:13,00:47:20
no_throw_clip_2268,source_video_0018,00:47:21,00:47:28
no_throw_clip_2269,source_video_0018,00:47:41,00:47:48
no_throw_clip_2270,source_video_0018,00:47:49,00:47:56
no_throw_clip_2271,source_video_0018,00:47:57,00:48:04
no_throw_clip_2272,source_video_0019,00:00:00,00:00:07
no_throw_clip_2273,source_video_0019,00:00:08,00:00:15
no_throw_clip_2274,source_video_0019,00:00:16,00:00:23
no_throw_clip_2275,source_video_0019,00:00:24,00:00:31
no_throw_clip_2276,source_video_0019,00:00:48,00:00:55
no_throw_clip_2277,source_video_0019,00:00:56,00:01:03
no_throw_clip_2278,source_video_0019,00:01:04,00:01:11
no_throw_clip_2279,source_video_0019,00:01:26,00:01:33
no_throw_clip_2280,source_video_0019,00:01:51,00:01:58
no_throw_clip_2281,source_video_0019,00:02:17,00:02:24
no_throw_clip_2282,source_video_0019,00:02:25,00:02:32
no_throw_clip_2283,source_video_0019,00:02:47,00:02:54
no_throw_clip_2284,source_video_0019,00:02:55,00:03:02
no_throw_clip_2285,source_video_0019,00:03:03,00:03:10
no_throw_clip_2286,source_video_0019,00:03:11,00:03:18
no_throw_clip_2287,source_video_0019,00:03:19,00:03:26
no_throw_clip_2288,source_video_0019,00:03:27,00:03:34
no_throw_clip_2289,source_video_0019,00:03:35,00:03:42
no_throw_clip_2290,source_video_0019,00:03:43,00:03:50
no_throw_clip_2291,source_video_0019,00:03:51,00:03:58
no_throw_clip_2292,source_video_0019,00:03:59,00:04:06
no_throw_clip_2293,source_video_0019,00:04:07,00:04:14
no_throw_clip_2294,source_video_0019,00:04:15,00:04:22
no_throw_clip_2295,source_video_0019,00:04:23,00:04:30
no_throw_clip_2296,source_video_0019,00:04:31,00:04:38
no_throw_clip_2297,source_video_0019,00:04:39,00:04:46
no_throw_clip_2298,source_video_0019,00:04:47,00:04:54
no_throw_clip_2299,source_video_0019,00:04:55,00:05:02
no_throw_clip_2300,source_video_0019,00:05:03,00:05:10
no_throw_clip_2301,source_video_0019,00:05:11,00:05:18
no_throw_clip_2302,source_video_0019,00:05:38,00:05:45
no_throw_clip_2303,source_video_0019,00:05:46,00:05:53
no_throw_clip_2304,source_video_0019,00:05:54,00:06:01
no_throw_clip_2305,source_video_0019,00:06:02,00:06:09
no_throw_clip_2306,source_video_0019,00:06:10,00:06:17
no_throw_clip_2307,source_video_0019,00:06:18,00:06:25
no_throw_clip_2308,source_video_0019,00:06:26,00:06:33
no_throw_clip_2309,source_video_0019,00:06:34,00:06:41
no_throw_clip_2310,source_video_0019,00:06:42,00:06:49
no_throw_clip_2311,source_video_0019,00:06:50,00:06:57
no_throw_clip_2312,source_video_0019,00:07:13,00:07:20
no_throw_clip_2313,source_video_0019,00:07:39,00:07:46
no_throw_clip_2314,source_video_0019,00:07:47,00:07:54
no_throw_clip_2315,source_video_0019,00:07:55,00:08:02
no_throw_clip_2316,source_video_0019,00:08:03,00:08:10
no_throw_clip_2317,source_video_0019,00:08:11,00:08:18
no_throw_clip_2318,source_video_0019,00:08:19,00:08:26
no_throw_clip_2319,source_video_0019,00:08:27,00:08:34
no_throw_clip_2320,source_video_0019,00:08:35,00:08:42
no_throw_clip_2321,source_video_0019,00:08:43,00:08:50
no_throw_clip_2322,source_video_0019,00:08:51,00:08:58
no_throw_clip_2323,source_video_0019,00:08:59,00:09:06
no_throw_clip_2324,source_video_0019,00:09:19,00:09:26
no_throw_clip_2325,source_video_0019,00:09:27,00:09:34
no_throw_clip_2326,source_video_0019,00:09:35,00:09:42
no_throw_clip_2327,source_video_0019,00:09:43,00:09:50
no_throw_clip_2328,source_video_0019,00:09:51,00:09:58
no_throw_clip_2329,source_video_0019,00:10:16,00:10:23
no_throw_clip_2330,source_video_0019,00:10:24,00:10:31
no_throw_clip_2331,source_video_0019,00:10:32,00:10:39
no_throw_clip_2332,source_video_0019,00:10:40,00:10:47
no_throw_clip_2333,source_video_0019,00:10:48,00:10:55
no_throw_clip_2334,source_video_0019,00:10:56,00:11:03
no_throw_clip_2335,source_video_0019,00:11:04,00:11:11
no_throw_clip_2336,source_video_0019,00:11:12,00:11:19
no_throw_clip_2337,source_video_0019,00:11:20,00:11:27
no_throw_clip_2338,source_video_0019,00:11:28,00:11:35
no_throw_clip_2339,source_video_0019,00:11:36,00:11:43
no_throw_clip_2340,source_video_0019,00:11:44,00:11:51
no_throw_clip_2341,source_video_0019,00:12:08,00:12:15
no_throw_clip_2342,source_video_0019,00:12:16,00:12:23
no_throw_clip_2343,source_video_0019,00:12:24,00:12:31
no_throw_clip_2344,source_video_0019,00:12:32,00:12:39
no_throw_clip_2345,source_video_0019,00:12:40,00:12:47
no_throw_clip_2346,source_video_0019,00:12:48,00:12:55
no_throw_clip_2347,source_video_0019,00:12:56,00:13:03
no_throw_clip_2348,source_video_0019,00:13:04,00:13:11
no_throw_clip_2349,source_video_0019,00:13:12,00:13:19
no_throw_clip_2350,source_video_0019,00:13:20,00:13:27
no_throw_clip_2351,source_video_0019,00:13:28,00:13:35
no_throw_clip_2352,source_video_0019,00:13:36,00:13:43
no_throw_clip_2353,source_video_0019,00:13:44,00:13:51
no_throw_clip_2354,source_video_0019,00:13:52,00:13:59
no_throw_clip_2355,source_video_0019,00:14:00,00:14:07
no_throw_clip_2356,source_video_0019,00:14:08,00:14:15
no_throw_clip_2357,source_video_0019,00:14:16,00:14:23
no_throw_clip_2358,source_video_0019,00:14:24,00:14:31
no_throw_clip_2359,source_video_0019,00:14:32,00:14:39
no_throw_clip_2360,source_video_0019,00:14:57,00:15:04
no_throw_clip_2361,source_video_0019,00:15:05,00:15:12
no_throw_clip_2362,source_video_0019,00:15:13,00:15:20
no_throw_clip_2363,source_video_0019,00:15:21,00:15:28
no_throw_clip_2364,source_video_0019,00:15:29,00:15:36
no_throw_clip_2365,source_video_0019,00:16:00,00:16:07
no_throw_clip_2366,source_video_0019,00:16:08,00:16:15
no_throw_clip_2367,source_video_0019,00:16:16,00:16:23
no_throw_clip_2368,source_video_0019,00:16:24,00:16:31
no_throw_clip_2369,source_video_0019,00:16:32,00:16:39
no_throw_clip_2370,source_video_0019,00:16:40,00:16:47
no_throw_clip_2371,source_video_0019,00:16:48,00:16:55
no_throw_clip_2372,source_video_0019,00:16:56,00:17:03
no_throw_clip_2373,source_video_0019,00:17:04,00:17:11
no_throw_clip_2374,source_video_0019,00:17:12,00:17:19
no_throw_clip_2375,source_video_0019,00:17:36,00:17:43
no_throw_clip_2376,source_video_0019,00:17:44,00:17:51
no_throw_clip_2377,source_video_0019,00:17:52,00:17:59
no_throw_clip_2378,source_video_0019,00:18:00,00:18:07
no_throw_clip_2379,source_video_0019,00:18:25,00:18:32
no_throw_clip_2380,source_video_0019,00:18:33,00:18:40
no_throw_clip_2381,source_video_0019,00:18:41,00:18:48
no_throw_clip_2382,source_video_0019,00:18:49,00:18:56
no_throw_clip_2383,source_video_0019,00:18:57,00:19:04
no_throw_clip_2384,source_video_0019,00:19:05,00:19:12
no_throw_clip_2385,source_video_0019,00:19:13,00:19:20
no_throw_clip_2386,source_video_0019,00:19:21,00:19:28
no_throw_clip_2387,source_video_0019,00:19:29,00:19:36
no_throw_clip_2388,source_video_0019,00:19:52,00:19:59
no_throw_clip_2389,source_video_0019,00:20:17,00:20:24
no_throw_clip_2390,source_video_0019,00:20:43,00:20:50
no_throw_clip_2391,source_video_0019,00:20:51,00:20:58
no_throw_clip_2392,source_video_0019,00:20:59,00:21:06
no_throw_clip_2393,source_video_0019,00:21:07,00:21:14
no_throw_clip_2394,source_video_0019,00:21:15,00:21:22
no_throw_clip_2395,source_video_0019,00:21:23,00:21:30
no_throw_clip_2396,source_video_0019,00:21:31,00:21:38
no_throw_clip_2397,source_video_0019,00:21:39,00:21:46
no_throw_clip_2398,source_video_0019,00:21:47,00:21:54
no_throw_clip_2399,source_video_0019,00:21:55,00:22:02
no_throw_clip_2400,source_video_0019,00:22:03,00:22:10
no_throw_clip_2401,source_video_0019,00:22:24,00:22:31
no_throw_clip_2402,source_video_0019,00:22:44,00:22:51
no_throw_clip_2403,source_video_0019,00:23:04,00:23:11
no_throw_clip_2404,source_video_0019,00:23:12,00:23:19
no_throw_clip_2405,source_video_0019,00:23:20,00:23:27
no_throw_clip_2406,source_video_0019,00:23:28,00:23:35
no_throw_clip_2407,source_video_0019,00:23:36,00:23:43
no_throw_clip_2408,source_video_0019,00:23:44,00:23:51
no_throw_clip_2409,source_video_0019,00:23:52,00:23:59
no_throw_clip_2410,source_video_0019,00:24:00,00:24:07
no_throw_clip_2411,source_video_0019,00:24:08,00:24:15
no_throw_clip_2412,source_video_0019,00:24:29,00:24:36
no_throw_clip_2413,source_video_0019,00:24:37,00:24:44
no_throw_clip_2414,source_video_0019,00:24:45,00:24:52
no_throw_clip_2415,source_video_0019,00:24:53,00:25:00
no_throw_clip_2416,source_video_0019,00:25:01,00:25:08
no_throw_clip_2417,source_video_0019,00:25:09,00:25:16
no_throw_clip_2418,source_video_0019,00:25:44,00:25:51
no_throw_clip_2419,source_video_0019,00:25:52,00:25:59
no_throw_clip_2420,source_video_0019,00:26:00,00:26:07
no_throw_clip_2421,source_video_0019,00:26:08,00:26:15
no_throw_clip_2422,source_video_0019,00:26:16,00:26:23
no_throw_clip_2423,source_video_0019,00:26:24,00:26:31
no_throw_clip_2424,source_video_0019,00:26:32,00:26:39
no_throw_clip_2425,source_video_0019,00:26:40,00:26:47
no_throw_clip_2426,source_video_0019,00:26:48,00:26:55
no_throw_clip_2427,source_video_0019,00:27:07,00:27:14
no_throw_clip_2428,source_video_0019,00:27:15,00:27:22
no_throw_clip_2429,source_video_0019,00:27:23,00:27:30
no_throw_clip_2430,source_video_0019,00:27:31,00:27:38
no_throw_clip_2431,source_video_0019,00:27:39,00:27:46
no_throw_clip_2432,source_video_0019,00:28:03,00:28:10
no_throw_clip_2433,source_video_0019,00:28:11,00:28:18
no_throw_clip_2434,source_video_0019,00:28:19,00:28:26
no_throw_clip_2435,source_video_0019,00:28:27,00:28:34
no_throw_clip_2436,source_video_0019,00:28:35,00:28:42
no_throw_clip_2437,source_video_0019,00:28:56,00:29:03
no_throw_clip_2438,source_video_0019,00:29:04,00:29:11
no_throw_clip_2439,source_video_0019,00:29:12,00:29:19
no_throw_clip_2440,source_video_0019,00:29:20,00:29:27
no_throw_clip_2441,source_video_0019,00:29:28,00:29:35
no_throw_clip_2442,source_video_0019,00:29:36,00:29:43
no_throw_clip_2443,source_video_0019,00:29:44,00:29:51
no_throw_clip_2444,source_video_0019,00:30:24,00:30:31
no_throw_clip_2445,source_video_0019,00:30:43,00:30:50
no_throw_clip_2446,source_video_0019,00:31:39,00:31:46
no_throw_clip_2447,source_video_0019,00:32:31,00:32:38
no_throw_clip_2448,source_video_0019,00:32:55,00:33:02
no_throw_clip_2449,source_video_0019,00:33:03,00:33:10
no_throw_clip_2450,source_video_0019,00:33:22,00:33:29
no_throw_clip_2451,source_video_0019,00:33:30,00:33:37
no_throw_clip_2452,source_video_0019,00:33:50,00:33:57
no_throw_clip_2453,source_video_0019,00:34:28,00:34:35
no_throw_clip_2454,source_video_0019,00:34:49,00:34:56
no_throw_clip_2455,source_video_0019,00:34:57,00:35:04
no_throw_clip_2456,source_video_0019,00:35:05,00:35:12
no_throw_clip_2457,source_video_0019,00:35:13,00:35:20
no_throw_clip_2458,source_video_0019,00:35:21,00:35:28
no_throw_clip_2459,source_video_0019,00:35:29,00:35:36
no_throw_clip_2460,source_video_0019,00:35:37,00:35:44
no_throw_clip_2461,source_video_0019,00:35:59,00:36:06
no_throw_clip_2462,source_video_0019,00:36:48,00:36:55
no_throw_clip_2463,source_video_0019,00:36:56,00:37:03
no_throw_clip_2464,source_video_0019,00:37:04,00:37:11
no_throw_clip_2465,source_video_0019,00:37:12,00:37:19
no_throw_clip_2466,source_video_0019,00:37:20,00:37:27
no_throw_clip_2467,source_video_0019,00:37:45,00:37:52
no_throw_clip_2468,source_video_0019,00:37:53,00:38:00
no_throw_clip_2469,source_video_0019,00:38:01,00:38:08
no_throw_clip_2470,source_video_0019,00:38:09,00:38:16
no_throw_clip_2471,source_video_0019,00:38:17,00:38:24
no_throw_clip_2472,source_video_0019,00:38:25,00:38:32
no_throw_clip_2473,source_video_0019,00:38:33,00:38:40
no_throw_clip_2474,source_video_0019,00:38:41,00:38:48
no_throw_clip_2475,source_video_0019,00:38:49,00:38:56
no_throw_clip_2476,source_video_0019,00:39:08,00:39:15
no_throw_clip_2477,source_video_0019,00:39:29,00:39:36
no_throw_clip_2478,source_video_0019,00:39:58,00:40:05
